"Notes"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"Michigan"	"26"	"Alpena County, MI"	"26007"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	10	3858	259.2017 (Unreliable)
	"Michigan"	"26"	"Alpena County, MI"	"26007"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	12	2780	431.6547 (Unreliable)
	"Michigan"	"26"	"Alpena County, MI"	"26007"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	25	1938	1289.9897
	"Michigan"	"26"	"Alpena County, MI"	"26007"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	39	697	5595.4089
	"Michigan"	"26"	"Antrim County, MI"	"26009"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	12	2560	468.7500 (Unreliable)
	"Michigan"	"26"	"Antrim County, MI"	"26009"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	16	1544	1036.2694 (Unreliable)
	"Michigan"	"26"	"Antrim County, MI"	"26009"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	20	492	4065.0407
	"Michigan"	"26"	"Arenac County, MI"	"26011"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	11	1790	614.5251 (Unreliable)
	"Michigan"	"26"	"Arenac County, MI"	"26011"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	17	963	1765.3167 (Unreliable)
	"Michigan"	"26"	"Arenac County, MI"	"26011"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	12	320	3750.0000 (Unreliable)
	"Michigan"	"26"	"Baraga County, MI"	"26013"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	24	253	9486.1660
	"Michigan"	"26"	"Barry County, MI"	"26015"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	10	7000	142.8571 (Unreliable)
	"Michigan"	"26"	"Barry County, MI"	"26015"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	11	4159	264.4867 (Unreliable)
	"Michigan"	"26"	"Barry County, MI"	"26015"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	30	2476	1211.6317
	"Michigan"	"26"	"Barry County, MI"	"26015"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	21	832	2524.0385
	"Michigan"	"26"	"Bay County, MI"	"26017"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	21	12886	162.9676
	"Michigan"	"26"	"Bay County, MI"	"26017"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	23	8075	284.8297
	"Michigan"	"26"	"Bay County, MI"	"26017"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	81	6104	1326.9987
	"Michigan"	"26"	"Bay County, MI"	"26017"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	103	2355	4373.6730
	"Michigan"	"26"	"Bay County, MI"	"26017"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	24	6104	393.1848
	"Michigan"	"26"	"Bay County, MI"	"26017"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	12	2355	509.5541 (Unreliable)
	"Michigan"	"26"	"Benzie County, MI"	"26019"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	14	371	3773.5849 (Unreliable)
	"Michigan"	"26"	"Berrien County, MI"	"26021"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	17	24093	70.5599 (Unreliable)
	"Michigan"	"26"	"Berrien County, MI"	"26021"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	39	18467	211.1875
	"Michigan"	"26"	"Berrien County, MI"	"26021"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	47	11888	395.3567
	"Michigan"	"26"	"Berrien County, MI"	"26021"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	71	8687	817.3132
	"Michigan"	"26"	"Berrien County, MI"	"26021"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	89	3137	2837.1055
	"Michigan"	"26"	"Berrien County, MI"	"26021"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	12	11888	100.9421 (Unreliable)
	"Michigan"	"26"	"Berrien County, MI"	"26021"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	25	8687	287.7863
	"Michigan"	"26"	"Berrien County, MI"	"26021"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	15	3137	478.1639 (Unreliable)
	"Michigan"	"26"	"Branch County, MI"	"26023"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	11	7050	156.0284 (Unreliable)
	"Michigan"	"26"	"Branch County, MI"	"26023"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	12	3472	345.6221 (Unreliable)
	"Michigan"	"26"	"Branch County, MI"	"26023"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	17	2115	803.7825 (Unreliable)
	"Michigan"	"26"	"Branch County, MI"	"26023"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	18	775	2322.5806 (Unreliable)
	"Michigan"	"26"	"Calhoun County, MI"	"26025"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	14	20380	68.6948 (Unreliable)
	"Michigan"	"26"	"Calhoun County, MI"	"26025"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	22	15301	143.7815
	"Michigan"	"26"	"Calhoun County, MI"	"26025"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	33	9674	341.1205
	"Michigan"	"26"	"Calhoun County, MI"	"26025"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	71	6905	1028.2404
	"Michigan"	"26"	"Calhoun County, MI"	"26025"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	85	2573	3303.5367
	"Michigan"	"26"	"Calhoun County, MI"	"26025"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	19	9674	196.4027 (Unreliable)
	"Michigan"	"26"	"Calhoun County, MI"	"26025"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	29	6905	419.9855
	"Michigan"	"26"	"Calhoun County, MI"	"26025"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	18	2573	699.5725 (Unreliable)
	"Michigan"	"26"	"Cass County, MI"	"26027"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	11	8211	133.9666 (Unreliable)
	"Michigan"	"26"	"Cass County, MI"	"26027"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	17	4253	399.7178 (Unreliable)
	"Michigan"	"26"	"Cass County, MI"	"26027"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	30	2761	1086.5628
	"Michigan"	"26"	"Cass County, MI"	"26027"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	25	786	3180.6616
	"Michigan"	"26"	"Charlevoix County, MI"	"26029"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	15	1377	1089.3246 (Unreliable)
	"Michigan"	"26"	"Cheboygan County, MI"	"26031"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	13	2759	471.1852 (Unreliable)
	"Michigan"	"26"	"Cheboygan County, MI"	"26031"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	17	1766	962.6274 (Unreliable)
	"Michigan"	"26"	"Cheboygan County, MI"	"26031"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	11	543	2025.7827 (Unreliable)
	"Michigan"	"26"	"Chippewa County, MI"	"26033"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	13	2808	462.9630 (Unreliable)
	"Michigan"	"26"	"Chippewa County, MI"	"26033"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	16	586	2730.3754 (Unreliable)
	"Michigan"	"26"	"Clare County, MI"	"26035"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	12	4470	268.4564 (Unreliable)
	"Michigan"	"26"	"Clare County, MI"	"26035"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	21	3535	594.0594
	"Michigan"	"26"	"Clare County, MI"	"26035"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	19	1872	1014.9573 (Unreliable)
	"Michigan"	"26"	"Clare County, MI"	"26035"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	21	466	4506.4378
	"Michigan"	"26"	"Clare County, MI"	"26035"	"NonCore (non-metro)"	"6"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	12	1872	641.0256 (Unreliable)
	"Michigan"	"26"	"Clinton County, MI"	"26037"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	11	7772	141.5337 (Unreliable)
	"Michigan"	"26"	"Clinton County, MI"	"26037"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	16	4353	367.5626 (Unreliable)
	"Michigan"	"26"	"Clinton County, MI"	"26037"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	20	2599	769.5267
	"Michigan"	"26"	"Clinton County, MI"	"26037"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	25	1081	2312.6735
	"Michigan"	"26"	"Clinton County, MI"	"26037"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	10	2599	384.7634 (Unreliable)
	"Michigan"	"26"	"Crawford County, MI"	"26039"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	17	814	2088.4521 (Unreliable)
	"Michigan"	"26"	"Delta County, MI"	"26041"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	10	4818	207.5550 (Unreliable)
	"Michigan"	"26"	"Delta County, MI"	"26041"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	15	3329	450.5858 (Unreliable)
	"Michigan"	"26"	"Delta County, MI"	"26041"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	31	2425	1278.3505
	"Michigan"	"26"	"Delta County, MI"	"26041"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	28	909	3080.3080
	"Michigan"	"26"	"Dickinson County, MI"	"26043"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	18	1995	902.2556 (Unreliable)
	"Michigan"	"26"	"Dickinson County, MI"	"26043"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	32	751	4260.9854
	"Michigan"	"26"	"Eaton County, MI"	"26045"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	12	12532	95.7549 (Unreliable)
	"Michigan"	"26"	"Eaton County, MI"	"26045"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	24	6847	350.5185
	"Michigan"	"26"	"Eaton County, MI"	"26045"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	55	4613	1192.2827
	"Michigan"	"26"	"Eaton County, MI"	"26045"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	36	1671	2154.3986
	"Michigan"	"26"	"Eaton County, MI"	"26045"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	13	4613	281.8123 (Unreliable)
	"Michigan"	"26"	"Eaton County, MI"	"26045"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	15	1671	897.6661 (Unreliable)
	"Michigan"	"26"	"Emmet County, MI"	"26047"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	14	1619	864.7313 (Unreliable)
	"Michigan"	"26"	"Emmet County, MI"	"26047"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	16	710	2253.5211 (Unreliable)
	"Michigan"	"26"	"Genesee County, MI"	"26049"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	16	63694	25.1201 (Unreliable)
	"Michigan"	"26"	"Genesee County, MI"	"26049"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	72	66030	109.0413
	"Michigan"	"26"	"Genesee County, MI"	"26049"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	111	45737	242.6919
	"Michigan"	"26"	"Genesee County, MI"	"26049"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	152	28459	534.1017
	"Michigan"	"26"	"Genesee County, MI"	"26049"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	240	18980	1264.4889
	"Michigan"	"26"	"Genesee County, MI"	"26049"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	216	5938	3637.5884
	"Michigan"	"26"	"Genesee County, MI"	"26049"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	22	45737	48.1011
	"Michigan"	"26"	"Genesee County, MI"	"26049"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	49	28459	172.1775
	"Michigan"	"26"	"Genesee County, MI"	"26049"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	77	18980	405.6902
	"Michigan"	"26"	"Genesee County, MI"	"26049"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	51	5938	858.8750
	"Michigan"	"26"	"Gladwin County, MI"	"26051"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	17	3121	544.6972 (Unreliable)
	"Michigan"	"26"	"Gladwin County, MI"	"26051"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	24	1666	1440.5762
	"Michigan"	"26"	"Gladwin County, MI"	"26051"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	16	505	3168.3168 (Unreliable)
	"Michigan"	"26"	"Gogebic County, MI"	"26053"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	22	1389	1583.8733
	"Michigan"	"26"	"Gogebic County, MI"	"26053"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	28	628	4458.5987
	"Michigan"	"26"	"Grand Traverse County, MI"	"26055"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	18	5606	321.0846 (Unreliable)
	"Michigan"	"26"	"Grand Traverse County, MI"	"26055"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	37	4084	905.9745
	"Michigan"	"26"	"Grand Traverse County, MI"	"26055"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	47	1705	2756.5982
	"Michigan"	"26"	"Grand Traverse County, MI"	"26055"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	14	4084	342.8012 (Unreliable)
	"Michigan"	"26"	"Gratiot County, MI"	"26057"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	23	2865	802.7923
	"Michigan"	"26"	"Gratiot County, MI"	"26057"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	30	1996	1503.0060
	"Michigan"	"26"	"Gratiot County, MI"	"26057"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	48	956	5020.9205
	"Michigan"	"26"	"Gratiot County, MI"	"26057"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	10	956	1046.0251 (Unreliable)
	"Michigan"	"26"	"Hillsdale County, MI"	"26059"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	26	2189	1187.7570
	"Michigan"	"26"	"Hillsdale County, MI"	"26059"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	26	780	3333.3333
	"Michigan"	"26"	"Hillsdale County, MI"	"26059"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	14	2189	639.5614 (Unreliable)
	"Michigan"	"26"	"Hillsdale County, MI"	"26059"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	14	780	1794.8718 (Unreliable)
	"Michigan"	"26"	"Houghton County, MI"	"26061"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	12	2546	471.3276 (Unreliable)
	"Michigan"	"26"	"Houghton County, MI"	"26061"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	23	1882	1222.1041
	"Michigan"	"26"	"Houghton County, MI"	"26061"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	40	936	4273.5043
	"Michigan"	"26"	"Huron County, MI"	"26063"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	11	3484	315.7290 (Unreliable)
	"Michigan"	"26"	"Huron County, MI"	"26063"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	23	2586	889.4045
	"Michigan"	"26"	"Huron County, MI"	"26063"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	22	955	2303.6649
	"Michigan"	"26"	"Ingham County, MI"	"26065"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	17	37694	45.1000 (Unreliable)
	"Michigan"	"26"	"Ingham County, MI"	"26065"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	52	26056	199.5702
	"Michigan"	"26"	"Ingham County, MI"	"26065"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	37	13461	274.8681
	"Michigan"	"26"	"Ingham County, MI"	"26065"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	99	9653	1025.5879
	"Michigan"	"26"	"Ingham County, MI"	"26065"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	80	3676	2176.2786
	"Michigan"	"26"	"Ingham County, MI"	"26065"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	24	13461	178.2928
	"Michigan"	"26"	"Ingham County, MI"	"26065"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	29	9653	300.4247
	"Michigan"	"26"	"Ingham County, MI"	"26065"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	25	3676	680.0871
	"Michigan"	"26"	"Ionia County, MI"	"26067"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	13	6140	211.7264 (Unreliable)
	"Michigan"	"26"	"Ionia County, MI"	"26067"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	12	3552	337.8378 (Unreliable)
	"Michigan"	"26"	"Ionia County, MI"	"26067"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	24	2293	1046.6638
	"Michigan"	"26"	"Ionia County, MI"	"26067"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	21	795	2641.5094
	"Michigan"	"26"	"Ionia County, MI"	"26067"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	15	2293	654.1648 (Unreliable)
	"Michigan"	"26"	"Iosco County, MI"	"26069"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	15	3500	428.5714 (Unreliable)
	"Michigan"	"26"	"Iosco County, MI"	"26069"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	17	2121	801.5087 (Unreliable)
	"Michigan"	"26"	"Iosco County, MI"	"26069"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	29	680	4264.7059
	"Michigan"	"26"	"Iosco County, MI"	"26069"	"NonCore (non-metro)"	"6"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	11	2121	518.6233 (Unreliable)
	"Michigan"	"26"	"Iron County, MI"	"26071"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	11	1296	848.7654 (Unreliable)
	"Michigan"	"26"	"Iron County, MI"	"26071"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	24	560	4285.7143
	"Michigan"	"26"	"Isabella County, MI"	"26073"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	17	3084	551.2322 (Unreliable)
	"Michigan"	"26"	"Isabella County, MI"	"26073"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	15	2073	723.5890 (Unreliable)
	"Michigan"	"26"	"Isabella County, MI"	"26073"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	19	788	2411.1675 (Unreliable)
	"Michigan"	"26"	"Isabella County, MI"	"26073"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	14	2073	675.3497 (Unreliable)
	"Michigan"	"26"	"Jackson County, MI"	"26075"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	27	25116	107.5012
	"Michigan"	"26"	"Jackson County, MI"	"26075"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	28	17430	160.6426
	"Michigan"	"26"	"Jackson County, MI"	"26075"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	56	10498	533.4349
	"Michigan"	"26"	"Jackson County, MI"	"26075"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	84	7592	1106.4278
	"Michigan"	"26"	"Jackson County, MI"	"26075"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	77	2855	2697.0228
	"Michigan"	"26"	"Jackson County, MI"	"26075"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	17	10498	161.9356 (Unreliable)
	"Michigan"	"26"	"Jackson County, MI"	"26075"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	34	7592	447.8398
	"Michigan"	"26"	"Jackson County, MI"	"26075"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	28	2855	980.7356
	"Michigan"	"26"	"Kalamazoo County, MI"	"26077"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	15	34089	44.0025 (Unreliable)
	"Michigan"	"26"	"Kalamazoo County, MI"	"26077"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	23	23438	98.1312
	"Michigan"	"26"	"Kalamazoo County, MI"	"26077"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	46	13795	333.4542
	"Michigan"	"26"	"Kalamazoo County, MI"	"26077"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	97	10118	958.6875
	"Michigan"	"26"	"Kalamazoo County, MI"	"26077"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	113	4067	2778.4608
	"Michigan"	"26"	"Kalamazoo County, MI"	"26077"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	24	13795	173.9761
	"Michigan"	"26"	"Kalamazoo County, MI"	"26077"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	32	10118	316.2680
