"Notes"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	97	209867	46.2197
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	173	130763	132.3004
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	310	64452	480.9781
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	157	18832	833.6873
	"Nevada"	"32"	"Douglas County, NV"	"32005"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	12	5525	217.1946 (Unreliable)
	"Nevada"	"32"	"Douglas County, NV"	"32005"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	17	2926	580.9979 (Unreliable)
	"Nevada"	"32"	"Douglas County, NV"	"32005"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	28	905	3093.9227
	"Nevada"	"32"	"Douglas County, NV"	"32005"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	10	5525	180.9955 (Unreliable)
	"Nevada"	"32"	"Elko County, NV"	"32007"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	10	2608	383.4356 (Unreliable)
	"Nevada"	"32"	"Lyon County, NV"	"32019"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	13	7253	179.2362 (Unreliable)
	"Nevada"	"32"	"Lyon County, NV"	"32019"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	24	5091	471.4202
	"Nevada"	"32"	"Lyon County, NV"	"32019"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	17	2281	745.2872 (Unreliable)
	"Nevada"	"32"	"Lyon County, NV"	"32019"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	12	568	2112.6761 (Unreliable)
	"Nevada"	"32"	"Lyon County, NV"	"32019"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	10	5091	196.4251 (Unreliable)
	"Nevada"	"32"	"Lyon County, NV"	"32019"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	16	2281	701.4467 (Unreliable)
	"Nevada"	"32"	"Nye County, NV"	"32023"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	14	6777	206.5811 (Unreliable)
	"Nevada"	"32"	"Nye County, NV"	"32023"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	16	7184	222.7171 (Unreliable)
	"Nevada"	"32"	"Nye County, NV"	"32023"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	28	6617	423.1525
	"Nevada"	"32"	"Nye County, NV"	"32023"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	29	2826	1026.1854
	"Nevada"	"32"	"Nye County, NV"	"32023"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	20	615	3252.0325
	"Nevada"	"32"	"Nye County, NV"	"32023"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	15	2826	530.7856 (Unreliable)
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	24	61570	38.9800
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	72	51713	139.2300
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	111	29247	379.5261
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	125	14606	855.8127
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	149	5426	2746.0376
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	14	51713	27.0725 (Unreliable)
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	44	29247	150.4428
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	70	14606	479.2551
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	43	5426	792.4806
	"Nevada"	"32"	"Carson City, NV"	"32510"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	12	4735	253.4319 (Unreliable)
	"Nevada"	"32"	"Carson City, NV"	"32510"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	24	2961	810.5370
	"Nevada"	"32"	"Carson City, NV"	"32510"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	36	1279	2814.6990
	"Nevada"	"32"	"Carson City, NV"	"32510"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	19	2961	641.6751 (Unreliable)
	"New Hampshire"	"33"	"Belknap County, NH"	"33001"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	10	9303	107.4922 (Unreliable)
	"New Hampshire"	"33"	"Belknap County, NH"	"33001"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	13	5293	245.6074 (Unreliable)
	"New Hampshire"	"33"	"Belknap County, NH"	"33001"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	51	3215	1586.3142
	"New Hampshire"	"33"	"Belknap County, NH"	"33001"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	57	1376	4142.4419
	"New Hampshire"	"33"	"Belknap County, NH"	"33001"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	11	5293	207.8217 (Unreliable)
	"New Hampshire"	"33"	"Belknap County, NH"	"33001"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	11	3215	342.1462 (Unreliable)
	"New Hampshire"	"33"	"Belknap County, NH"	"33001"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	11	1376	799.4186 (Unreliable)
	"New Hampshire"	"33"	"Carroll County, NH"	"33003"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	12	8153	147.1851 (Unreliable)
	"New Hampshire"	"33"	"Carroll County, NH"	"33003"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	14	5359	261.2428 (Unreliable)
	"New Hampshire"	"33"	"Carroll County, NH"	"33003"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	22	3150	698.4127
	"New Hampshire"	"33"	"Carroll County, NH"	"33003"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	22	1133	1941.7476
	"New Hampshire"	"33"	"Carroll County, NH"	"33003"	"NonCore (non-metro)"	"6"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	10	3150	317.4603 (Unreliable)
	"New Hampshire"	"33"	"Cheshire County, NH"	"33005"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	14	10577	132.3627 (Unreliable)
	"New Hampshire"	"33"	"Cheshire County, NH"	"33005"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	10	5972	167.4481 (Unreliable)
	"New Hampshire"	"33"	"Cheshire County, NH"	"33005"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	25	3697	676.2240
	"New Hampshire"	"33"	"Cheshire County, NH"	"33005"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	32	1515	2112.2112
	"New Hampshire"	"33"	"Cheshire County, NH"	"33005"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	16	3697	432.7833 (Unreliable)
	"New Hampshire"	"33"	"Coos County, NH"	"33007"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	24	2160	1111.1111
	"New Hampshire"	"33"	"Coos County, NH"	"33007"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	22	933	2357.9850
	"New Hampshire"	"33"	"Coos County, NH"	"33007"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	12	3266	367.4219 (Unreliable)
	"New Hampshire"	"33"	"Grafton County, NH"	"33009"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	11	12375	88.8889 (Unreliable)
	"New Hampshire"	"33"	"Grafton County, NH"	"33009"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	21	7211	291.2217
	"New Hampshire"	"33"	"Grafton County, NH"	"33009"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	31	4354	711.9890
	"New Hampshire"	"33"	"Grafton County, NH"	"33009"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	41	1990	2060.3015
	"New Hampshire"	"33"	"Grafton County, NH"	"33009"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	13	4354	298.5760 (Unreliable)
	"New Hampshire"	"33"	"Grafton County, NH"	"33009"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	11	1990	552.7638 (Unreliable)
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	24	67941	35.3248
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	46	47822	96.1900
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	37	24821	149.0673
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	93	15260	609.4364
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	161	6688	2407.2967
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	19	47822	39.7307 (Unreliable)
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	28	24821	112.8077
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	58	15260	380.0786
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	49	6688	732.6555
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	19	19502	97.4259 (Unreliable)
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	20	10242	195.2744
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	34	6414	530.0904
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	80	3106	2575.6600
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	19	10242	185.5106 (Unreliable)
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	30	6414	467.7268
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	20	3106	643.9150
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	15	55153	27.1971 (Unreliable)
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	32	39617	80.7734
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	49	20639	237.4146
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	59	11385	518.2257
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	98	4499	2178.2618
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	13	20639	62.9875 (Unreliable)
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	45	11385	395.2569
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	39	4499	866.8593
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	10	19394	51.5623 (Unreliable)
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	16	13786	116.0598 (Unreliable)
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	15	7688	195.1093 (Unreliable)
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	33	4803	687.0706
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	31	1995	1553.8847
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	12	7688	156.0874 (Unreliable)
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	20	4803	416.4064
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	10	1995	501.2531 (Unreliable)
	"New Hampshire"	"33"	"Sullivan County, NH"	"33019"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	10	3911	255.6891 (Unreliable)
	"New Hampshire"	"33"	"Sullivan County, NH"	"33019"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	21	2260	929.2035
	"New Hampshire"	"33"	"Sullivan County, NH"	"33019"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	19	934	2034.2612 (Unreliable)
	"New Hampshire"	"33"	"Sullivan County, NH"	"33019"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	10	3911	255.6891 (Unreliable)
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	14	44362	31.5585 (Unreliable)
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	29	33170	87.4284
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	61	20748	294.0042
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	129	12716	1014.4700
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	161	5039	3195.0784
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	12	33170	36.1773 (Unreliable)
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	21	20748	101.2146
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	52	12716	408.9336
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	35	5039	694.5823
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	23	146809	15.6666
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	85	111389	76.3092
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	113	66853	169.0276
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	316	47380	666.9481
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	653	21775	2998.8519
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	13	111389	11.6708 (Unreliable)
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	25	66853	37.3955
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	80	47380	168.8476
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	104	21775	477.6119
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	10	64123	15.5950 (Unreliable)
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	23	74799	30.7491
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	68	54245	125.3572
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	73	31742	229.9792
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	166	21093	786.9909
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	259	8455	3063.2762
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	17	54245	31.3393 (Unreliable)
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	20	31742	63.0080
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	52	21093	246.5273
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	56	8455	662.3300
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	13	71221	18.2530 (Unreliable)
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	43	78451	54.8113
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	74	59220	124.9578
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	125	33217	376.3133
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	219	22076	992.0275
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	280	9931	2819.4542
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	19	59220	32.0838 (Unreliable)
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	38	33217	114.3993
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	55	22076	249.1393
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	64	9931	644.4467
	"New Jersey"	"34"	"Cape May County, NJ"	"34009"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	21	15068	139.3682
	"New Jersey"	"34"	"Cape May County, NJ"	"34009"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	24	10919	219.8003
	"New Jersey"	"34"	"Cape May County, NJ"	"34009"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	59	7127	827.8378
	"New Jersey"	"34"	"Cape May County, NJ"	"34009"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	114	2736	4166.6667
	"New Jersey"	"34"	"Cape May County, NJ"	"34009"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	15	10919	137.3752 (Unreliable)
	"New Jersey"	"34"	"Cape May County, NJ"	"34009"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	22	7127	308.6853
	"New Jersey"	"34"	"Cape May County, NJ"	"34009"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	21	2736	767.5439
	"New Jersey"	"34"	"Cumberland County, NJ"	"34011"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	10	22252	44.9398 (Unreliable)
	"New Jersey"	"34"	"Cumberland County, NJ"	"34011"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	27	17031	158.5344
	"New Jersey"	"34"	"Cumberland County, NJ"	"34011"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	33	10409	317.0333
	"New Jersey"	"34"	"Cumberland County, NJ"	"34011"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	74	6358	1163.8880
	"New Jersey"	"34"	"Cumberland County, NJ"	"34011"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	69	2885	2391.6811
