"Notes"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	19	12462	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	21	11128	188.7132	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	25	9745	256.5418	0.0050%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	25	8258	302.7367	0.0050%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	31	5780	536.3322	0.0061%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	29	3792	764.7679	0.0057%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	22	2652	829.5626	0.0044%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	24	Not Applicable	Not Applicable	0.0048%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Sumner County, TN"	"47165"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	21	Not Applicable	Not Applicable	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Tipton County, TN"	"47167"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	13	2717	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Tipton County, TN"	"47167"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	14	1868	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Tipton County, TN"	"47167"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	11	1350	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Tipton County, TN"	"47167"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	11	823	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Warren County, TN"	"47177"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	10	1654	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"50-54 years"	"50-54"	11	8907	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"55-59 years"	"55-59"	26	8642	300.8563	0.0052%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"60-64 years "	"60-64"	33	7869	419.3671	0.0065%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"65-69 years"	"65-69"	31	6699	462.7556	0.0061%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"70-74 years"	"70-74"	33	4932	669.0998	0.0065%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"75-79 years"	"75-79"	24	3503	685.1270	0.0048%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"80-84 years"	"80-84"	24	2513	955.0338	0.0048%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"85-89 years"	"85-89"	31	Not Applicable	Not Applicable	0.0061%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"90-94 years"	"90-94"	20	Not Applicable	Not Applicable	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Washington County, TN"	"47179"	"Small Metro"	"4"	"95-99 years"	"95-99"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Wayne County, TN"	"47181"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	10	725	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Weakley County, TN"	"47183"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"White County, TN"	"47185"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Williamson County, TN"	"47187"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	16	4735	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Williamson County, TN"	"47187"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	18	3316	Unreliable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Williamson County, TN"	"47187"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	11	2470	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Williamson County, TN"	"47187"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	23	Not Applicable	Not Applicable	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Williamson County, TN"	"47187"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	18	Not Applicable	Not Applicable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Wilson County, TN"	"47189"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	15	8286	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Wilson County, TN"	"47189"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	15	6028	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Wilson County, TN"	"47189"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	17	4115	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Wilson County, TN"	"47189"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	20	2638	758.1501	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Wilson County, TN"	"47189"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	13	1737	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Wilson County, TN"	"47189"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	16	Not Applicable	Not Applicable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Wilson County, TN"	"47189"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Anderson County, TX"	"48001"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Angelina County, TX"	"48005"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	14	2937	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Angelina County, TX"	"48005"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	15	2332	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Angelina County, TX"	"48005"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	19	1604	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Angelina County, TX"	"48005"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	22	Not Applicable	Not Applicable	0.0044%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Angelina County, TX"	"48005"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	15	Not Applicable	Not Applicable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Atascosa County, TX"	"48013"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bastrop County, TX"	"48021"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	10	4815	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bastrop County, TX"	"48021"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	11	1063	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"50-54 years"	"50-54"	14	18469	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"55-59 years"	"55-59"	28	15986	175.1533	0.0055%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"60-64 years "	"60-64"	21	12969	161.9246	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"65-69 years"	"65-69"	25	9993	250.1751	0.0050%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"70-74 years"	"70-74"	20	7136	280.2691	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"75-79 years"	"75-79"	32	5239	610.8036	0.0063%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"80-84 years"	"80-84"	36	3794	948.8666	0.0071%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"85-89 years"	"85-89"	37	Not Applicable	Not Applicable	0.0073%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"90-94 years"	"90-94"	17	Not Applicable	Not Applicable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	16	119357	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	30	116382	25.7772	0.0059%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	43	113778	37.7929	0.0085%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	92	100843	91.2309	0.0182%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	124	85159	145.6100	0.0246%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	137	63736	214.9492	0.0272%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	141	43923	321.0163	0.0279%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	159	33673	472.1884	0.0315%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	230	25447	903.8394	0.0456%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	290	Not Applicable	Not Applicable	0.0575%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	206	Not Applicable	Not Applicable	0.0408%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	76	Not Applicable	Not Applicable	0.0151%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"100+ years"	"100+"	16	Not Applicable	Not Applicable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"50-54 years"	"50-54"	15	6520	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"55-59 years"	"55-59"	16	5966	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"60-64 years "	"60-64"	15	5394	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"65-69 years"	"65-69"	23	4456	516.1580	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"70-74 years"	"70-74"	17	3174	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"75-79 years"	"75-79"	18	2373	Unreliable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"80-84 years"	"80-84"	27	1770	1525.4237	0.0054%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"85-89 years"	"85-89"	28	Not Applicable	Not Applicable	0.0055%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Bowie County, TX"	"48037"	"Small Metro"	"4"	"90-94 years"	"90-94"	24	Not Applicable	Not Applicable	0.0048%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	12	23504	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	15	20401	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	24	15672	153.1394	0.0048%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	26	11825	219.8732	0.0052%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	42	8202	512.0702	0.0083%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	21	5759	364.6466	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	30	3947	760.0709	0.0059%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	28	Not Applicable	Not Applicable	0.0055%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazoria County, TX"	"48039"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	25	Not Applicable	Not Applicable	0.0050%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazos County, TX"	"48041"	"Small Metro"	"4"	"65-69 years"	"65-69"	16	5192	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazos County, TX"	"48041"	"Small Metro"	"4"	"70-74 years"	"70-74"	10	3611	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazos County, TX"	"48041"	"Small Metro"	"4"	"75-79 years"	"75-79"	17	2761	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazos County, TX"	"48041"	"Small Metro"	"4"	"80-84 years"	"80-84"	16	2006	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazos County, TX"	"48041"	"Small Metro"	"4"	"85-89 years"	"85-89"	23	Not Applicable	Not Applicable	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brazos County, TX"	"48041"	"Small Metro"	"4"	"90-94 years"	"90-94"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Brown County, TX"	"48049"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Burnet County, TX"	"48053"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	16	Not Applicable	Not Applicable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Burnet County, TX"	"48053"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Caldwell County, TX"	"48055"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	11	628	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cameron County, TX"	"48061"	"Medium Metro"	"3"	"45-49 years"	"45-49"	15	23492	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cameron County, TX"	"48061"	"Medium Metro"	"3"	"50-54 years"	"50-54"	17	22668	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cameron County, TX"	"48061"	"Medium Metro"	"3"	"55-59 years"	"55-59"	36	21115	170.4949	0.0071%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cameron County, TX"	"48061"	"Medium Metro"	"3"	"60-64 years "	"60-64"	31	18338	169.0479	0.0061%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cameron County, TX"	"48061"	"Medium Metro"	"3"	"65-69 years"	"65-69"	35	14950	234.1137	0.0069%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cameron County, TX"	"48061"	"Medium Metro"	"3"	"70-74 years"	"70-74"	52	11686	444.9769	0.0103%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cameron County, TX"	"48061"	"Medium Metro"	"3"	"75-79 years"	"75-79"	48	9064	529.5675	0.0095%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cameron County, TX"	"48061"	"Medium Metro"	"3"	"80-84 years"	"80-84"	63	6851	919.5738	0.0125%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cameron County, TX"	"48061"	"Medium Metro"	"3"	"85-89 years"	"85-89"	53	Not Applicable	Not Applicable	0.0105%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cameron County, TX"	"48061"	"Medium Metro"	"3"	"90-94 years"	"90-94"	36	Not Applicable	Not Applicable	0.0071%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cameron County, TX"	"48061"	"Medium Metro"	"3"	"95-99 years"	"95-99"	15	Not Applicable	Not Applicable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cass County, TX"	"48067"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	10	2183	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cass County, TX"	"48067"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	12	1999	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cass County, TX"	"48067"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	11	1141	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cass County, TX"	"48067"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cherokee County, TX"	"48073"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	15	1500	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cherokee County, TX"	"48073"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	10	934	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cherokee County, TX"	"48073"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	15	67202	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	14	59767	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	25	47539	52.5884	0.0050%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	22	37843	58.1349	0.0044%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	44	28841	152.5606	0.0087%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	46	18253	252.0134	0.0091%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	55	11429	481.2320	0.0109%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	54	7475	722.4080	0.0107%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	54	Not Applicable	Not Applicable	0.0107%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	48	Not Applicable	Not Applicable	0.0095%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Collin County, TX"	"48085"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	23	Not Applicable	Not Applicable	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Colorado County, TX"	"48089"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Comal County, TX"	"48091"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	11	8272	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Comal County, TX"	"48091"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	10	6820	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Comal County, TX"	"48091"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	10	4554	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Comal County, TX"	"48091"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	18	3291	Unreliable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Comal County, TX"	"48091"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	25	2221	1125.6191	0.0050%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Comal County, TX"	"48091"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	32	Not Applicable	Not Applicable	0.0063%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Comal County, TX"	"48091"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	34	Not Applicable	Not Applicable	0.0067%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cooke County, TX"	"48097"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	11	2723	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cooke County, TX"	"48097"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	11	1261	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Cooke County, TX"	"48097"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Coryell County, TX"	"48099"	"Medium Metro"	"3"	"80-84 years"	"80-84"	12	730	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	14	178075	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	27	172476	15.6544	0.0054%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	50	163461	30.5883	0.0099%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	113	160433	70.4344	0.0224%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	133	136747	97.2599	0.0264%
