"Notes"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Kaufman County, TX"	"48257"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	22	Not Applicable	Not Applicable	0.0043%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Kaufman County, TX"	"48257"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	20	Not Applicable	Not Applicable	0.0039%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Kendall County, TX"	"48259"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Kerr County, TX"	"48265"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	11	3782	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Kerr County, TX"	"48265"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	12	3081	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Kerr County, TX"	"48265"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	11	1916	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Lamar County, TX"	"48277"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	10	3027	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Lamar County, TX"	"48277"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	11	2845	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Lamar County, TX"	"48277"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	17	2281	Unreliable	0.0033%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Lamar County, TX"	"48277"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	20	1616	1237.6238	0.0039%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Lamar County, TX"	"48277"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	10	1082	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Lamar County, TX"	"48277"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Lavaca County, TX"	"48285"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	10	575	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Liberty County, TX"	"48291"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	11	5184	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Liberty County, TX"	"48291"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	21	4348	482.9807	0.0041%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Liberty County, TX"	"48291"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	19	3540	Unreliable	0.0037%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Liberty County, TX"	"48291"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	17	2422	Unreliable	0.0033%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Liberty County, TX"	"48291"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	11	1572	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Liberty County, TX"	"48291"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	23	1144	2010.4895	0.0045%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Liberty County, TX"	"48291"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	19	Not Applicable	Not Applicable	0.0037%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Lubbock County, TX"	"48303"	"Medium Metro"	"3"	"50-54 years"	"50-54"	14	17056	Unreliable	0.0027%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Lubbock County, TX"	"48303"	"Medium Metro"	"3"	"55-59 years"	"55-59"	22	16287	135.0771	0.0043%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Lubbock County, TX"	"48303"	"Medium Metro"	"3"	"60-64 years "	"60-64"	26	13397	194.0733	0.0051%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Lubbock County, TX"	"48303"	"Medium Metro"	"3"	"65-69 years"	"65-69"	25	10548	237.0118	0.0049%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Lubbock County, TX"	"48303"	"Medium Metro"	"3"	"70-74 years"	"70-74"	26	7806	333.0771	0.0051%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Lubbock County, TX"	"48303"	"Medium Metro"	"3"	"75-79 years"	"75-79"	37	6280	589.1720	0.0073%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Lubbock County, TX"	"48303"	"Medium Metro"	"3"	"80-84 years"	"80-84"	42	4558	921.4568	0.0082%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Lubbock County, TX"	"48303"	"Medium Metro"	"3"	"85-89 years"	"85-89"	54	Not Applicable	Not Applicable	0.0106%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Lubbock County, TX"	"48303"	"Medium Metro"	"3"	"90-94 years"	"90-94"	44	Not Applicable	Not Applicable	0.0086%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Lubbock County, TX"	"48303"	"Medium Metro"	"3"	"95-99 years"	"95-99"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"McLennan County, TX"	"48309"	"Medium Metro"	"3"	"45-49 years"	"45-49"	10	13870	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"McLennan County, TX"	"48309"	"Medium Metro"	"3"	"50-54 years"	"50-54"	20	15121	132.2664	0.0039%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"McLennan County, TX"	"48309"	"Medium Metro"	"3"	"55-59 years"	"55-59"	22	14525	151.4630	0.0043%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"McLennan County, TX"	"48309"	"Medium Metro"	"3"	"60-64 years "	"60-64"	30	12467	240.6353	0.0059%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"McLennan County, TX"	"48309"	"Medium Metro"	"3"	"65-69 years"	"65-69"	24	9800	244.8980	0.0047%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"McLennan County, TX"	"48309"	"Medium Metro"	"3"	"70-74 years"	"70-74"	31	7190	431.1544	0.0061%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"McLennan County, TX"	"48309"	"Medium Metro"	"3"	"75-79 years"	"75-79"	38	5753	660.5249	0.0075%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"McLennan County, TX"	"48309"	"Medium Metro"	"3"	"80-84 years"	"80-84"	41	4441	923.2155	0.0081%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"McLennan County, TX"	"48309"	"Medium Metro"	"3"	"85-89 years"	"85-89"	44	Not Applicable	Not Applicable	0.0086%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"McLennan County, TX"	"48309"	"Medium Metro"	"3"	"90-94 years"	"90-94"	30	Not Applicable	Not Applicable	0.0059%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"McLennan County, TX"	"48309"	"Medium Metro"	"3"	"95-99 years"	"95-99"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Matagorda County, TX"	"48321"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Maverick County, TX"	"48323"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	10	835	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Medina County, TX"	"48325"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	11	2464	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Medina County, TX"	"48325"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	16	1258	Unreliable	0.0031%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Medina County, TX"	"48325"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Medina County, TX"	"48325"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	13	Not Applicable	Not Applicable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Midland County, TX"	"48329"	"Small Metro"	"4"	"50-54 years"	"50-54"	10	10182	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Midland County, TX"	"48329"	"Small Metro"	"4"	"60-64 years "	"60-64"	11	7196	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Midland County, TX"	"48329"	"Small Metro"	"4"	"65-69 years"	"65-69"	14	4704	Unreliable	0.0027%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Midland County, TX"	"48329"	"Small Metro"	"4"	"70-74 years"	"70-74"	13	3380	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Midland County, TX"	"48329"	"Small Metro"	"4"	"75-79 years"	"75-79"	18	2940	Unreliable	0.0035%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Midland County, TX"	"48329"	"Small Metro"	"4"	"80-84 years"	"80-84"	40	2299	1739.8869	0.0079%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Midland County, TX"	"48329"	"Small Metro"	"4"	"85-89 years"	"85-89"	36	Not Applicable	Not Applicable	0.0071%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Midland County, TX"	"48329"	"Small Metro"	"4"	"90-94 years"	"90-94"	24	Not Applicable	Not Applicable	0.0047%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Midland County, TX"	"48329"	"Small Metro"	"4"	"95-99 years"	"95-99"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Montgomery County, TX"	"48339"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	19	36179	Unreliable	0.0037%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Montgomery County, TX"	"48339"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	24	33488	71.6675	0.0047%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Montgomery County, TX"	"48339"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	37	27222	135.9195	0.0073%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Montgomery County, TX"	"48339"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	42	21922	191.5884	0.0082%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Montgomery County, TX"	"48339"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	47	14951	314.3602	0.0092%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Montgomery County, TX"	"48339"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	36	9732	369.9137	0.0071%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Montgomery County, TX"	"48339"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	48	6323	759.1333	0.0094%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Montgomery County, TX"	"48339"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	36	Not Applicable	Not Applicable	0.0071%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Montgomery County, TX"	"48339"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	20	Not Applicable	Not Applicable	0.0039%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Montgomery County, TX"	"48339"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Nacogdoches County, TX"	"48347"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	12	1035	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Navarro County, TX"	"48349"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	12	1293	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Nueces County, TX"	"48355"	"Medium Metro"	"3"	"50-54 years"	"50-54"	14	24067	Unreliable	0.0027%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Nueces County, TX"	"48355"	"Medium Metro"	"3"	"55-59 years"	"55-59"	14	23404	Unreliable	0.0027%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Nueces County, TX"	"48355"	"Medium Metro"	"3"	"60-64 years "	"60-64"	28	19017	147.2367	0.0055%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Nueces County, TX"	"48355"	"Medium Metro"	"3"	"65-69 years"	"65-69"	38	15185	250.2470	0.0075%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Nueces County, TX"	"48355"	"Medium Metro"	"3"	"70-74 years"	"70-74"	31	10348	299.5748	0.0061%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Nueces County, TX"	"48355"	"Medium Metro"	"3"	"75-79 years"	"75-79"	45	7781	578.3318	0.0088%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Nueces County, TX"	"48355"	"Medium Metro"	"3"	"80-84 years"	"80-84"	48	5926	809.9899	0.0094%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Nueces County, TX"	"48355"	"Medium Metro"	"3"	"85-89 years"	"85-89"	59	Not Applicable	Not Applicable	0.0116%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Nueces County, TX"	"48355"	"Medium Metro"	"3"	"90-94 years"	"90-94"	42	Not Applicable	Not Applicable	0.0082%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Nueces County, TX"	"48355"	"Medium Metro"	"3"	"95-99 years"	"95-99"	23	Not Applicable	Not Applicable	0.0045%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Orange County, TX"	"48361"	"Medium Metro"	"3"	"55-59 years"	"55-59"	11	5890	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Orange County, TX"	"48361"	"Medium Metro"	"3"	"60-64 years "	"60-64"	16	4873	Unreliable	0.0031%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Orange County, TX"	"48361"	"Medium Metro"	"3"	"65-69 years"	"65-69"	17	3964	Unreliable	0.0033%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Orange County, TX"	"48361"	"Medium Metro"	"3"	"70-74 years"	"70-74"	12	3023	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Orange County, TX"	"48361"	"Medium Metro"	"3"	"75-79 years"	"75-79"	12	2314	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Orange County, TX"	"48361"	"Medium Metro"	"3"	"80-84 years"	"80-84"	20	1625	1230.7692	0.0039%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Orange County, TX"	"48361"	"Medium Metro"	"3"	"85-89 years"	"85-89"	13	Not Applicable	Not Applicable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Orange County, TX"	"48361"	"Medium Metro"	"3"	"90-94 years"	"90-94"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Palo Pinto County, TX"	"48363"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	12	620	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Palo Pinto County, TX"	"48363"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Panola County, TX"	"48365"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	10	755	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Parker County, TX"	"48367"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	12	8750	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Parker County, TX"	"48367"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	13	7355	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Parker County, TX"	"48367"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	13	6304	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Parker County, TX"	"48367"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	13	4445	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Parker County, TX"	"48367"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	16	2963	Unreliable	0.0031%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Parker County, TX"	"48367"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	20	1928	1037.3444	0.0039%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Parker County, TX"	"48367"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	26	Not Applicable	Not Applicable	0.0051%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Parker County, TX"	"48367"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	22	Not Applicable	Not Applicable	0.0043%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Parker County, TX"	"48367"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Polk County, TX"	"48373"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	12	3430	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Polk County, TX"	"48373"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	12	3426	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Polk County, TX"	"48373"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	10	2424	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Polk County, TX"	"48373"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	14	1582	Unreliable	0.0027%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Polk County, TX"	"48373"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	13	988	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Polk County, TX"	"48373"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	13	Not Applicable	Not Applicable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Potter County, TX"	"48375"	"Medium Metro"	"3"	"50-54 years"	"50-54"	10	7854	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Potter County, TX"	"48375"	"Medium Metro"	"3"	"55-59 years"	"55-59"	17	7341	Unreliable	0.0033%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Potter County, TX"	"48375"	"Medium Metro"	"3"	"60-64 years "	"60-64"	16	5895	Unreliable	0.0031%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Potter County, TX"	"48375"	"Medium Metro"	"3"	"65-69 years"	"65-69"	11	4309	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Potter County, TX"	"48375"	"Medium Metro"	"3"	"70-74 years"	"70-74"	12	3196	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Potter County, TX"	"48375"	"Medium Metro"	"3"	"75-79 years"	"75-79"	16	2412	Unreliable	0.0031%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Potter County, TX"	"48375"	"Medium Metro"	"3"	"80-84 years"	"80-84"	19	1869	Unreliable	0.0037%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Potter County, TX"	"48375"	"Medium Metro"	"3"	"85-89 years"	"85-89"	36	Not Applicable	Not Applicable	0.0071%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Potter County, TX"	"48375"	"Medium Metro"	"3"	"90-94 years"	"90-94"	24	Not Applicable	Not Applicable	0.0047%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Randall County, TX"	"48381"	"Medium Metro"	"3"	"60-64 years "	"60-64"	15	7122	Unreliable	0.0029%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Randall County, TX"	"48381"	"Medium Metro"	"3"	"65-69 years"	"65-69"	18	5479	Unreliable	0.0035%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Randall County, TX"	"48381"	"Medium Metro"	"3"	"70-74 years"	"70-74"	20	4112	486.3813	0.0039%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Randall County, TX"	"48381"	"Medium Metro"	"3"	"75-79 years"	"75-79"	21	3120	673.0769	0.0041%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Randall County, TX"	"48381"	"Medium Metro"	"3"	"80-84 years"	"80-84"	22	2291	960.2794	0.0043%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Randall County, TX"	"48381"	"Medium Metro"	"3"	"85-89 years"	"85-89"	25	Not Applicable	Not Applicable	0.0049%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Randall County, TX"	"48381"	"Medium Metro"	"3"	"90-94 years"	"90-94"	25	Not Applicable	Not Applicable	0.0049%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Red River County, TX"	"48387"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Rockwall County, TX"	"48397"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	10	1082	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Rockwall County, TX"	"48397"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Rusk County, TX"	"48401"	"Small Metro"	"4"	"75-79 years"	"75-79"	10	1408	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Rusk County, TX"	"48401"	"Small Metro"	"4"	"80-84 years"	"80-84"	10	1050	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Rusk County, TX"	"48401"	"Small Metro"	"4"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"San Patricio County, TX"	"48409"	"Medium Metro"	"3"	"60-64 years "	"60-64"	12	3501	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"San Patricio County, TX"	"48409"	"Medium Metro"	"3"	"75-79 years"	"75-79"	13	1657	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"San Patricio County, TX"	"48409"	"Medium Metro"	"3"	"80-84 years"	"80-84"	12	1132	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Smith County, TX"	"48423"	"Small Metro"	"4"	"55-59 years"	"55-59"	14	13816	Unreliable	0.0027%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Smith County, TX"	"48423"	"Small Metro"	"4"	"60-64 years "	"60-64"	23	11828	194.4538	0.0045%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Smith County, TX"	"48423"	"Small Metro"	"4"	"65-69 years"	"65-69"	31	10212	303.5644	0.0061%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Smith County, TX"	"48423"	"Small Metro"	"4"	"70-74 years"	"70-74"	15	7910	Unreliable	0.0029%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Smith County, TX"	"48423"	"Small Metro"	"4"	"75-79 years"	"75-79"	29	6069	477.8382	0.0057%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Smith County, TX"	"48423"	"Small Metro"	"4"	"80-84 years"	"80-84"	32	4432	722.0217	0.0063%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Smith County, TX"	"48423"	"Small Metro"	"4"	"85-89 years"	"85-89"	38	Not Applicable	Not Applicable	0.0075%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Smith County, TX"	"48423"	"Small Metro"	"4"	"90-94 years"	"90-94"	25	Not Applicable	Not Applicable	0.0049%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Smith County, TX"	"48423"	"Small Metro"	"4"	"95-99 years"	"95-99"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Starr County, TX"	"48427"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	10	2174	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Starr County, TX"	"48427"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	18	Not Applicable	Not Applicable	0.0035%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	19	137588	Unreliable	0.0037%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	48	130848	36.6838	0.0094%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	65	132599	49.0200	0.0128%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	101	115085	87.7612	0.0198%
	"Ischaemic heart diseases"	"I20-I25"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	106	89126	118.9327	0.0208%
