"Notes"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	28	Not Applicable	Not Applicable	0.0056%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"DeKalb County, TN"	"47041"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	10	1181	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"DeKalb County, TN"	"47041"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	10	587	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Dickson County, TN"	"47043"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	10	1969	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Dickson County, TN"	"47043"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	15	1383	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Dickson County, TN"	"47043"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	14	921	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Dickson County, TN"	"47043"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	16	Not Applicable	Not Applicable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Dickson County, TN"	"47043"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Dyer County, TN"	"47045"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	13	1122	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Dyer County, TN"	"47045"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	14	721	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Dyer County, TN"	"47045"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Franklin County, TN"	"47051"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	10	2528	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Franklin County, TN"	"47051"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	10	2058	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Franklin County, TN"	"47051"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	10	1426	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Franklin County, TN"	"47051"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	13	Not Applicable	Not Applicable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Franklin County, TN"	"47051"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Gibson County, TN"	"47053"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	11	3300	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Gibson County, TN"	"47053"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	10	2927	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Gibson County, TN"	"47053"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	11	2014	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Gibson County, TN"	"47053"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	16	1578	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Gibson County, TN"	"47053"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	19	1193	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Gibson County, TN"	"47053"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	15	Not Applicable	Not Applicable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Gibson County, TN"	"47053"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	13	Not Applicable	Not Applicable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Giles County, TN"	"47055"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	10	1415	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Giles County, TN"	"47055"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	10	630	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Giles County, TN"	"47055"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	10	4705	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	13	3493	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	14	2584	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	19	1623	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	17	Not Applicable	Not Applicable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hamblen County, TN"	"47063"	"Small Metro"	"4"	"50-54 years"	"50-54"	10	4591	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hamblen County, TN"	"47063"	"Small Metro"	"4"	"55-59 years"	"55-59"	13	4128	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hamblen County, TN"	"47063"	"Small Metro"	"4"	"60-64 years "	"60-64"	11	3709	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hamblen County, TN"	"47063"	"Small Metro"	"4"	"70-74 years"	"70-74"	12	2819	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hamblen County, TN"	"47063"	"Small Metro"	"4"	"75-79 years"	"75-79"	19	2044	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hamblen County, TN"	"47063"	"Small Metro"	"4"	"80-84 years"	"80-84"	19	1369	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"45-49 years"	"45-49"	11	22502	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"50-54 years"	"50-54"	26	24706	105.2376	0.0052%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"55-59 years"	"55-59"	33	24976	132.1268	0.0066%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"60-64 years "	"60-64"	43	22530	190.8566	0.0086%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"65-69 years"	"65-69"	44	18875	233.1126	0.0088%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"70-74 years"	"70-74"	67	13115	510.8654	0.0133%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"75-79 years"	"75-79"	60	9367	640.5466	0.0119%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"80-84 years"	"80-84"	84	7293	1151.7894	0.0167%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"85-89 years"	"85-89"	74	Not Applicable	Not Applicable	0.0147%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"90-94 years"	"90-94"	78	Not Applicable	Not Applicable	0.0155%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"95-99 years"	"95-99"	27	Not Applicable	Not Applicable	0.0054%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hardin County, TN"	"47071"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	13	1968	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hardin County, TN"	"47071"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	10	1878	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hardin County, TN"	"47071"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	16	969	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hardin County, TN"	"47071"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	15	702	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hardin County, TN"	"47071"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	17	Not Applicable	Not Applicable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hawkins County, TN"	"47073"	"Medium Metro"	"3"	"65-69 years"	"65-69"	13	3829	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hawkins County, TN"	"47073"	"Medium Metro"	"3"	"70-74 years"	"70-74"	19	2917	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hawkins County, TN"	"47073"	"Medium Metro"	"3"	"75-79 years"	"75-79"	21	1911	1098.9011	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hawkins County, TN"	"47073"	"Medium Metro"	"3"	"80-84 years"	"80-84"	17	1219	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hawkins County, TN"	"47073"	"Medium Metro"	"3"	"85-89 years"	"85-89"	17	Not Applicable	Not Applicable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Hawkins County, TN"	"47073"	"Medium Metro"	"3"	"90-94 years"	"90-94"	13	Not Applicable	Not Applicable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Henry County, TN"	"47079"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	10	1848	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Henry County, TN"	"47079"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	13	1296	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Henry County, TN"	"47079"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	12	841	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Henry County, TN"	"47079"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Henry County, TN"	"47079"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Jefferson County, TN"	"47089"	"Small Metro"	"4"	"70-74 years"	"70-74"	17	2789	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Jefferson County, TN"	"47089"	"Small Metro"	"4"	"75-79 years"	"75-79"	12	1802	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Jefferson County, TN"	"47089"	"Small Metro"	"4"	"80-84 years"	"80-84"	11	1126	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Jefferson County, TN"	"47089"	"Small Metro"	"4"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"45-49 years"	"45-49"	12	28795	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"50-54 years"	"50-54"	19	31237	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"55-59 years"	"55-59"	46	29620	155.3005	0.0092%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"60-64 years "	"60-64"	48	26179	183.3531	0.0096%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"65-69 years"	"65-69"	57	22015	258.9144	0.0113%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"70-74 years"	"70-74"	57	15635	364.5667	0.0113%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"75-79 years"	"75-79"	54	11137	484.8703	0.0107%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"80-84 years"	"80-84"	70	7957	879.7285	0.0139%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"85-89 years"	"85-89"	72	Not Applicable	Not Applicable	0.0143%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"90-94 years"	"90-94"	56	Not Applicable	Not Applicable	0.0111%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"95-99 years"	"95-99"	19	Not Applicable	Not Applicable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Lawrence County, TN"	"47099"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	11	2357	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Lawrence County, TN"	"47099"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	10	1369	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Lawrence County, TN"	"47099"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Lawrence County, TN"	"47099"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Lincoln County, TN"	"47103"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	11	1224	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Lincoln County, TN"	"47103"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	13	783	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Lincoln County, TN"	"47103"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Loudon County, TN"	"47105"	"Medium Metro"	"3"	"70-74 years"	"70-74"	10	3447	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"McMinn County, TN"	"47107"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	11	3884	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"McMinn County, TN"	"47107"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	14	3453	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"McMinn County, TN"	"47107"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	16	3187	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"McMinn County, TN"	"47107"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	17	2588	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"McMinn County, TN"	"47107"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	15	1831	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"McMinn County, TN"	"47107"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	19	1174	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"McMinn County, TN"	"47107"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"McMinn County, TN"	"47107"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	13	Not Applicable	Not Applicable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"McNairy County, TN"	"47109"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	11	1724	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"McNairy County, TN"	"47109"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	11	946	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"McNairy County, TN"	"47109"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	15	613	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"McNairy County, TN"	"47109"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Macon County, TN"	"47111"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	10	446	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Madison County, TN"	"47113"	"Small Metro"	"4"	"50-54 years"	"50-54"	11	7050	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Madison County, TN"	"47113"	"Small Metro"	"4"	"55-59 years"	"55-59"	17	6885	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Madison County, TN"	"47113"	"Small Metro"	"4"	"60-64 years "	"60-64"	10	6041	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Madison County, TN"	"47113"	"Small Metro"	"4"	"65-69 years"	"65-69"	13	4869	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Madison County, TN"	"47113"	"Small Metro"	"4"	"70-74 years"	"70-74"	15	3550	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Madison County, TN"	"47113"	"Small Metro"	"4"	"75-79 years"	"75-79"	15	2505	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Madison County, TN"	"47113"	"Small Metro"	"4"	"80-84 years"	"80-84"	18	1836	Unreliable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Madison County, TN"	"47113"	"Small Metro"	"4"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Madison County, TN"	"47113"	"Small Metro"	"4"	"90-94 years"	"90-94"	15	Not Applicable	Not Applicable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Marshall County, TN"	"47117"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	11	2217	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Marshall County, TN"	"47117"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	10	1737	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Maury County, TN"	"47119"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	15	5561	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Maury County, TN"	"47119"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	13	4554	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Maury County, TN"	"47119"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	12	3089	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Maury County, TN"	"47119"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	16	1500	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Maury County, TN"	"47119"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	15	Not Applicable	Not Applicable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Maury County, TN"	"47119"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Montgomery County, TN"	"47125"	"Medium Metro"	"3"	"55-59 years"	"55-59"	11	9550	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Montgomery County, TN"	"47125"	"Medium Metro"	"3"	"60-64 years "	"60-64"	20	7242	276.1668	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Montgomery County, TN"	"47125"	"Medium Metro"	"3"	"65-69 years"	"65-69"	13	5916	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Montgomery County, TN"	"47125"	"Medium Metro"	"3"	"70-74 years"	"70-74"	19	4023	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Montgomery County, TN"	"47125"	"Medium Metro"	"3"	"75-79 years"	"75-79"	18	2982	Unreliable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Montgomery County, TN"	"47125"	"Medium Metro"	"3"	"80-84 years"	"80-84"	19	1934	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Montgomery County, TN"	"47125"	"Medium Metro"	"3"	"85-89 years"	"85-89"	23	Not Applicable	Not Applicable	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Montgomery County, TN"	"47125"	"Medium Metro"	"3"	"90-94 years"	"90-94"	21	Not Applicable	Not Applicable	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Obion County, TN"	"47131"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	11	1496	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Obion County, TN"	"47131"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	11	1051	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Obion County, TN"	"47131"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Putnam County, TN"	"47141"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	12	3985	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Putnam County, TN"	"47141"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	14	3073	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Putnam County, TN"	"47141"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	14	2094	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Putnam County, TN"	"47141"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	15	1497	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Putnam County, TN"	"47141"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Putnam County, TN"	"47141"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Rhea County, TN"	"47143"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	15	1541	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Rhea County, TN"	"47143"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Roane County, TN"	"47145"	"Medium Metro"	"3"	"60-64 years "	"60-64"	13	4089	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Roane County, TN"	"47145"	"Medium Metro"	"3"	"65-69 years"	"65-69"	10	3815	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Tennessee"	"47"	"Roane County, TN"	"47145"	"Medium Metro"	"3"	"70-74 years"	"70-74"	10	2758	Unreliable	0.0020%
